TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
199903,26.344,24.753,1.526,27.754,2.098,200.534,406.927,11.009,99.668,4.234,1.688
199904,20.377,18.843,1.746,22.007,2.242,158.923,362.857,6.89,100.299,4.165,1.91
199905,17.06,15.617,1.868,18.709,2.476,131.069,336.718,6.515,100.41,4.275,1.888
199906,15.359,14.113,1.842,16.961,2.37,107.081,334.751,5.087,100.351,3.242,1.959
199907,15.032,13.998,1.694,16.3,2.045,99.921,343.286,5.528,100.655,2.211,2.14
199908,17.826,15.917,2.602,19.927,3.164,165.999,330.542,8.733,100.451,1.237,2.518
199909,20.928,18.917,2.355,22.839,3.056,194.649,353.09,9.179,99.962,5.428,2.342
199910,21.282,19.436,1.948,22.837,2.772,229.576,363.238,8.847,100.094,6.084,2.329
199911,22.495,20.209,2.178,24.131,3.35,278.645,353.753,12.055,99.855,3.723,2.173
199912,26.312,24.105,1.861,27.806,3.185,272.102,389.745,14.296,99.55,3.424,2.364
200001,26.718,24.72,1.509,28.112,2.562,266.253,396.062,12.572,99.461,3.75,2.068
200002,26.112,24.219,1.792,27.596,2.531,241.202,391.639,12.13,99.708,2.958,2.066
200003,24.448,22.681,1.938,26.027,2.444,203.594,385.074,10.392,99.806,2.639,2.053
200004,22.435,20.83,1.693,24.131,2.322,156.765,377.623,8.359,100.038,4.485,1.983
200005,17.263,16.048,1.763,18.687,2.249,119.836,344.824,6.07,100.232,7.133,2.205
200006,17.407,16.548,1.666,18.511,1.875,92.069,355.513,5.788,100.129,9.078,2.609
200007,12.126,10.589,2.299,13.971,2.811,131.861,299.935,5.532,100.509,2.274,2.252
200008,17.392,15.718,2.424,19.223,2.994,160.934,330.183,7.686,100.29,2.369,2.249
200009,18.491,16.998,2.358,19.92,2.76,173.156,351.324,7.288,100.186,6.28,2.584
200010,22.969,21.182,1.745,24.466,2.654,211.065,383.213,8.057,99.874,8.238,2.008
